id_questao,ano,dia,numero,variacao,area,disciplina,competencia,habilidade,dificuldade,tem_imagem,texto_vazio,confianca_mapeamento,tema_estimado,motivo_mapeamento,fallback_image_paths,gabarito,preview,source_csv
enem_2018_d1_q080_v1,2018,1,80,1,Ciências Humanas,Geografia,C2,H7,nao_classificada,false,false,alta,Geografia Física,Keywords de Ciências Humanas; score_disciplina=1; score_tema=2; matriz=C2-H7(alta); score_matriz=9.95,,B,A presunção de que a superfície das chapadas Em algumas línguas de Moçambique não existe e chapadões representa uma v...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2018_d1_q081_v1,2018,1,81,1,Ciências Humanas,Geografia,C4,H17,nao_classificada,false,false,alta,Geopolítica,Keywords de Ciências Humanas; score_disciplina=2; score_tema=3; matriz=C4-H17(alta); score_matriz=10.81,,E,"que antecederam a Constituição de 1824, que não trazia qualquer impedimento ao exercício dos direitos TEXTO I polític...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2018_d1_q082_v1,2018,1,82,1,Ciências Humanas,Ciências Humanas (geral),C6,H29,nao_classificada,false,false,média,Tema geral,Fallback por área; score_disciplina=1; score_tema=0; matriz=C6-H29(média); score_matriz=3.74,,B,"TEXTO I Há mais de duas décadas, os cientistas e ambientalistas têm alertado para o fato de a água doce ser um recurs...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2018_d1_q083_v1,2018,1,83,1,Ciências Humanas,Filosofia,C1,H5,nao_classificada,false,false,média,Teoria do Conhecimento,Keywords de Ciências Humanas; score_disciplina=3; score_tema=2; matriz=C1-H5(média); score_matriz=3.74,,D,Não é verdade que estão ainda cheios de velhice espiritual aqueles que nos dizem: “Que fazia Deus antes de criar o cé...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2018_d1_q084_v1,2018,1,84,1,Ciências Humanas,Ciências Humanas (geral),C3,H15,nao_classificada,true,true,média,Tema geral,Fallback por área; score_disciplina=1; score_tema=0; matriz=C3-H15(média); score_matriz=1.00,questoes/banco_reais/enem_2018/dia1_questoes_vazias_imagens/images/q084_v01_p30_part01.png,C,Texto OCR indisponível (usar imagem fallback).,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2018_d1_q085_v1,2018,1,85,1,Ciências Humanas,Filosofia,C2,H9,nao_classificada,false,false,alta,Ética e Política,Keywords de Ciências Humanas; score_disciplina=1; score_tema=1; matriz=C2-H9(alta); score_matriz=9.97,,A,"Então disse: “Este é o local onde construirei. Tudo pode chegar aqui pelo Eufrates, o Tigre e uma rede de canais. Só...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2018_d1_q086_v1,2018,1,86,1,Ciências Humanas,História,C3,H11,nao_classificada,false,false,alta,História do Brasil,Keywords de Ciências Humanas; score_disciplina=1; score_tema=4; matriz=C3-H11(alta); score_matriz=15.21,,A,Rodrigo havia sido indicado pela oposição para fiscal A agricultura ecológica e a produção orgânica de alimentos estã...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2018_d1_q087_v1,2018,1,87,1,Ciências Humanas,Ciências Humanas (geral),C3,H15,nao_classificada,false,false,média,Tema geral,Fallback por área; score_disciplina=1; score_tema=0; matriz=C3-H15(média); score_matriz=1.00,,B,C Repressão explícita ao exercício de direito. D Propaganda direcionada à população do campo. E Cerceamento policial...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2018_d1_q088_v1,2018,1,88,1,Ciências Humanas,Sociologia,C3,H13,nao_classificada,true,false,alta,Cultura e Identidade,Keywords de Ciências Humanas; score_disciplina=4; score_tema=4; matriz=C3-H13(média); score_matriz=7.11,,C,Participação percentual do extrativismo vegetal e da silvicultura no valor % da produção primária florestal — Brasil...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2018_d1_q089_v1,2018,1,89,1,Ciências Humanas,Filosofia,C4,H20,nao_classificada,false,false,alta,Teoria do Conhecimento,Keywords de Ciências Humanas; score_disciplina=1; score_tema=1; matriz=C4-H20(alta); score_matriz=9.72,,D,"No início da década de 1990, dois biólogos importantes, Redford e Robinson, produziram um modelo largamente aceito de...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2018_d1_q090_v1,2018,1,90,1,Ciências Humanas,Sociologia,C5,H23,nao_classificada,false,false,média,Tema geral,Keywords de Ciências Humanas; score_disciplina=1; score_tema=0; matriz=C5-H23(alta); score_matriz=16.95,,E,"Um dos teóricos da democracia moderna, Hans Kelsen, considera elemento essencial da democracia real (não da democraci...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2018_d2_q091_v1,2018,2,91,1,Ciências da Natureza,Química,C3,H9,nao_classificada,false,false,alta,Físico-Química,Keywords de Ciências da Natureza; score_disciplina=4; score_tema=2; matriz=C3-H9(alta); score_matriz=5.24,,B,"Para serem absorvidos pelas células do intestino humano, os lipídios ingeridos SUHFLVDP VHU SULPHLUDPHQWH HPXOVL¿FDGR...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2018_d2_q092_v1,2018,2,92,1,Ciências da Natureza,Física,C1,H2,nao_classificada,false,false,alta,Ondulatória e Óptica,Keywords de Ciências da Natureza; score_disciplina=9; score_tema=6; matriz=C1-H2(média); score_matriz=5.24,,C,"A tecnologia de comunicação da etiqueta RFID (chamada de etiqueta inteligente) é usada há anos para rastrear gado, va...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2018_d2_q093_v1,2018,2,93,1,Ciências da Natureza,Biologia,C1,H4,nao_classificada,false,false,alta,Ecologia,Keywords de Ciências da Natureza; score_disciplina=2; score_tema=2; matriz=C1-H4(alta); score_matriz=7.48,,A,Corredores ecológicos visam mitigar os efeitos da fragmentação dos ecossistemas promovendo a ligação entre diferentes...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2018_d2_q094_v1,2018,2,94,1,Ciências da Natureza,Química,C7,H27,nao_classificada,false,false,alta,Físico-Química,Keywords de Ciências da Natureza; score_disciplina=6; score_tema=4; matriz=C7-H27(média); score_matriz=5.64,,C,$ LGHQWL¿FDomR GH ULVFRV GH SURGXWRV SHULJRVRV SDUD R WUDQVSRUWH URGRYLiULR p obrigatória e realizada por meio da sin...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2018_d2_q095_v1,2018,2,95,1,Ciências da Natureza,Biologia,C8,H30,nao_classificada,false,false,alta,Citologia e Bioquímica,Keywords de Ciências da Natureza; score_disciplina=11; score_tema=6; matriz=C8-H30(média); score_matriz=5.55,,E,"No ciclo celular atuam moléculas reguladoras. Dentre elas, a proteína p53 é ativada em resposta a mutações no DNA, ev...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2018_d2_q096_v1,2018,2,96,1,Ciências da Natureza,Física,C1,H1,nao_classificada,false,false,alta,Ondulatória e Óptica,Keywords de Ciências da Natureza; score_disciplina=6; score_tema=8; matriz=C1-H1(média); score_matriz=3.99,,E,"Muitos primatas, incluindo nós humanos, possuem visão tricromática: têm três pigmentos visuais na retina sensíveis à...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2018_d2_q097_v1,2018,2,97,1,Ciências da Natureza,Química,C7,H25,nao_classificada,false,false,alta,Química Geral,Keywords de Ciências da Natureza; score_disciplina=4; score_tema=3; matriz=C7-H25(média); score_matriz=2.90,,B,O grafeno é uma forma alotrópica do carbono constituído por uma folha planar (arranjo bidimensional) de átomos de car...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2018_d2_q098_v1,2018,2,98,1,Ciências da Natureza,Química,C1,H3,nao_classificada,false,false,alta,Físico-Química,Keywords de Ciências da Natureza; score_disciplina=7; score_tema=1; matriz=C1-H3(média); score_matriz=3.74,,B,"Um projetista deseja construir um brinquedo que lance um pequeno cubo ao longo de um trilho horizontal, e o dispositi...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2018_d2_q099_v1,2018,2,99,1,Ciências da Natureza,Química,C7,H25,nao_classificada,false,false,alta,Química Geral,Keywords de Ciências da Natureza; score_disciplina=10; score_tema=4; matriz=C7-H25(média); score_matriz=5.72,,B,"Pesquisas demonstram que nanodispositivos baseados em movimentos de dimensões atômicas, induzidos por luz, poderão te...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2018_d2_q100_v1,2018,2,100,1,Ciências da Natureza,Física,C7,H26,nao_classificada,false,false,alta,Termologia,Keywords de Ciências da Natureza; score_disciplina=2; score_tema=1; matriz=C7-H26(alta); score_matriz=10.53,,D,2 FDUUR ÀH[ p XPD UHDOLGDGH QR %UDVLO (VWHV YHtFXORV HVWmR HTXLSDGRV FRP PRWRU que tem a capacidade de funcionar com...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2018_d2_q101_v1,2018,2,101,1,Ciências da Natureza,Química,C7,H27,nao_classificada,false,false,alta,Química Geral,Keywords de Ciências da Natureza; score_disciplina=10; score_tema=4; matriz=C7-H27(alta); score_matriz=17.45,,A,"As abelhas utilizam a sinalização química para distinguir a abelha-rainha de uma operária, sendo capazes de reconhece...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2018_d2_q102_v1,2018,2,102,1,Ciências da Natureza,Biologia,C1,H2,nao_classificada,false,false,média,Fisiologia e Saúde,Keywords de Ciências da Natureza; score_disciplina=3; score_tema=1; matriz=C1-H2(média); score_matriz=11.11,,C,"Insetos podem apresentar três tipos de desenvolvimento. Um deles, a holometabolia (desenvolvimento completo), é const...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2018_d2_q103_v1,2018,2,103,1,Ciências da Natureza,Física,C1,H2,nao_classificada,false,false,alta,Mecânica,Keywords de Ciências da Natureza; score_disciplina=3; score_tema=2; matriz=C1-H2(alta); score_matriz=5.24,,E,"Talvez você já tenha bebido suco usando dois canudinhos iguais. Entretanto, pode-se verificar que, se colocar um canu...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2018_d2_q104_v1,2018,2,104,1,Ciências da Natureza,Química,C7,H25,nao_classificada,false,false,alta,Físico-Química,Keywords de Ciências da Natureza; score_disciplina=3; score_tema=3; matriz=C7-H25(média); score_matriz=8.55,,D,O alemão Fritz Haber recebeu o Prêmio Nobel de química de 1918 pelo desenvolvimento de um processo viável para a sínt...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2018_d2_q105_v1,2018,2,105,1,Ciências da Natureza,Ciências da Natureza (geral),C1,H2,nao_classificada,false,false,média,Tema geral,Fallback por área; score_disciplina=1; score_tema=0; matriz=C1-H2(média); score_matriz=3.34,,E,"A polinização, que viabiliza o transporte do grão de pólen de uma planta até o estigma de outra, pode ser realizada b...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2018_d2_q106_v1,2018,2,106,1,Ciências da Natureza,Física,C7,H27,nao_classificada,false,false,alta,Eletricidade e Magnetismo,Keywords de Ciências da Natureza; score_disciplina=5; score_tema=4; matriz=C7-H27(alta); score_matriz=7.48,,C,"Muitos smartphones e tablets não precisam mais de teclas, uma vez que todos os comandos podem ser dados ao se pressio...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2018_d2_q107_v1,2018,2,107,1,Ciências da Natureza,Química,C3,H9,nao_classificada,false,false,alta,Química Geral,Keywords de Ciências da Natureza; score_disciplina=2; score_tema=1; matriz=C3-H9(alta); score_matriz=11.34,,A,"Companhias que fabricam jeans usam cloro para o clareamento, seguido de lavagem. Algumas estão substituindo o cloro p...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2018_d2_q108_v1,2018,2,108,1,Ciências da Natureza,Química,C7,H26,nao_classificada,false,false,alta,Físico-Química,Keywords de Ciências da Natureza; score_disciplina=4; score_tema=3; matriz=C7-H26(alta); score_matriz=22.16,,A,"Por meio de reações químicas que envolvem carboidratos, lipídeos e proteínas, nossas células obtêm energia e produzem...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2018_d2_q109_v1,2018,2,109,1,Ciências da Natureza,Física,C2,H5,nao_classificada,false,false,alta,Eletricidade e Magnetismo,Keywords de Ciências da Natureza; score_disciplina=5; score_tema=2; matriz=C2-H5(alta); score_matriz=5.24,,D,"Alguns peixes, como o poraquê, a enguia-elétrica da Amazônia, podem produzir uma corrente elétrica quando se encontra...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2018_d2_q110_v1,2018,2,110,1,Ciências da Natureza,Física,C6,H21,nao_classificada,false,false,alta,Eletricidade e Magnetismo,Keywords de Ciências da Natureza; score_disciplina=4; score_tema=4; matriz=C6-H21(média); score_matriz=2.50,,D,"Ao pesquisar um resistor feito de um novo tipo de material, um cientista observou o FRPSRUWDPHQWR PRVWUDGR QR JUi¿FR...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2018_d2_q111_v1,2018,2,111,1,Ciências da Natureza,Química,C7,H25,nao_classificada,false,false,média,Química Geral,Keywords de Ciências da Natureza; score_disciplina=4; score_tema=2; matriz=C7-H25(média); score_matriz=2.90,,D,A hidroxilamina (NH2OH) é extremamente reativa em reações de substituição QXFOHRItOLFD MXVWL¿FDQGR VXD XWLOL]DomR HP...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2018_d2_q112_v1,2018,2,112,1,Ciências da Natureza,Biologia,C8,H30,nao_classificada,false,false,alta,Genética e Evolução,Keywords de Ciências da Natureza; score_disciplina=9; score_tema=6; matriz=C8-H30(média); score_matriz=2.50,,A,Um estudante relatou que o mapeamento do DNA da cevada foi quase todo concluído e seu código genético desvendado. Cha...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2018_d2_q113_v1,2018,2,113,1,Ciências da Natureza,Biologia,C5,H17,nao_classificada,true,false,alta,Citologia e Bioquímica,Keywords de Ciências da Natureza; score_disciplina=7; score_tema=5; matriz=C5-H17(média); score_matriz=5.24,,B,Células solares à base de TiO2 sensibilizadas por corantes (S) são promissoras e poderão vir a substituir as células...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2018_d2_q114_v1,2018,2,114,1,Ciências da Natureza,Biologia,C7,H26,nao_classificada,false,false,alta,Citologia e Bioquímica,Keywords de Ciências da Natureza; score_disciplina=4; score_tema=3; matriz=C7-H26(média); score_matriz=5.28,,D,"O nível metabólico de uma célula pode ser determinado pela taxa de síntese de RNAs e proteínas, processos dependentes...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2018_d2_q115_v1,2018,2,115,1,Ciências da Natureza,Biologia,C4,H13,nao_classificada,false,false,média,Ecologia,Keywords de Ciências da Natureza; score_disciplina=2; score_tema=2; matriz=C4-H13(média); score_matriz=7.60,,B,"O deserto é um bioma que se localiza em regiões de pouca umidade. A fauna é, predominantemente, composta por animais...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2018_d2_q116_v1,2018,2,116,1,Ciências da Natureza,Química,C7,H26,nao_classificada,false,false,alta,Físico-Química,Keywords de Ciências da Natureza; score_disciplina=4; score_tema=5; matriz=C7-H26(média); score_matriz=8.00,,C,"O sulfeto de mercúrio(II) foi usado como pigmento vermelho para pinturas de quadros e murais. Esse pigmento, conhecid...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2018_d2_q117_v1,2018,2,117,1,Ciências da Natureza,Física,C8,H28,nao_classificada,false,false,média,Ondulatória e Óptica,Keywords de Ciências da Natureza; score_disciplina=3; score_tema=2; matriz=C8-H28(média); score_matriz=3.74,,C,O sonorizador é um dispositivo físico implantado sobre a superfície de uma rodovia de modo que provoque uma trepidaçã...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2018_d2_q118_v1,2018,2,118,1,Ciências da Natureza,Física,C6,H20,nao_classificada,false,false,alta,Mecânica,Keywords de Ciências da Natureza; score_disciplina=6; score_tema=6; matriz=C6-H20(alta); score_matriz=12.72,,A,"As pessoas que utilizam objetos cujo princípio de funcionamento é o mesmo do das alavancas aplicam uma força, chamada...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2018_d2_q119_v1,2018,2,119,1,Ciências da Natureza,Química,C5,H18,nao_classificada,true,false,alta,Físico-Química,Keywords de Ciências da Natureza; score_disciplina=10; score_tema=7; matriz=C5-H18(alta); score_matriz=25.24,,C,1D PLWRORJLD JUHJD 1LyELD HUD D ¿OKD GH 7kQWDOR GRLV SHUVRQDJHQV FRQKHFLGRV SHOR VRIULPHQWR 2 HOHPHQWR TXtPLFR GH Q~P...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2018_d2_q120_v1,2018,2,120,1,Ciências da Natureza,Biologia,C3,H9,nao_classificada,true,false,média,Tema geral,Keywords de Ciências da Natureza; score_disciplina=5; score_tema=0; matriz=C3-H9(média); score_matriz=5.24,,D,"O processo de formação de novas espécies é lento e repleto de nuances e estágios intermediários, havendo uma diminuiç...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2018_d2_q121_v1,2018,2,121,1,Ciências da Natureza,Biologia,C7,H27,nao_classificada,false,false,alta,Genética e Evolução,Keywords de Ciências da Natureza; score_disciplina=4; score_tema=2; matriz=C7-H27(alta); score_matriz=7.08,,C,"O cruzamento de duas espécies da família das Anonáceas, a cherimoia (Annona cherimola) com a fruta-pinha (Annona squa...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
